mask_no,layer,sparsity,sm,rm,sw,rw,t1m,t1w,perf
78,layer1.0.conv2,0.380859375,0.21162836943765567,0.2659428391330887,0.21162836943765567,0.2659428391330887,89.08605,89.08605,0.7846
78,layer1.1.conv1,0.4244249131944444,0.27736383112129065,0.3584448350358395,0.27736383112129065,0.3584448350358395,95.88577,95.88577,0.7846
78,layer1.1.conv2,0.431396484375,0.28341295920719156,0.37455984849767254,0.28341295920719156,0.37455984849767254,96.10976,96.10976,0.7846
78,layer2.3.conv2,0.2431098090277778,-0.1375321284866805,-0.18783477716189534,-0.1375321284866805,-0.18783477716189534,139.85938,139.85938,0.7846
78,layer1.2.conv1,0.34814453125,0.24140393521709547,0.275386748817124,0.24140393521709547,0.275386748817124,84.1691,84.1691,0.7846
78,layer2.0.conv1,0.368896484375,0.13941173601592,0.18278339823332493,0.13941173601592,0.18278339823332493,106.661804,106.661804,0.7846
78,layer2.0.conv2,0.24327256944444445,-0.05036934611828482,0.0414720924435174,-0.050368581386174914,0.04147293113501015,103.44391,103.44391,0.7846
78,layer2.0.downsample.0,0.5,0.48854785107430876,0.46023653528300273,0.48854767130952303,0.46023653528300273,48.38158,48.38157,0.7846
78,layer2.1.conv1,0.2436252170138889,0.006809882163122342,0.0195306461010642,0.006814552753368877,0.019535375702924573,121.33786,121.33786,0.7846
78,layer2.1.conv2,0.24439832899305555,0.00046186570784095837,0.12512425761451715,0.00046630395459988774,0.1251292488883087,98.88113,98.88113,0.7846
78,layer2.2.conv1,0.24338785807291666,0.012423000268385333,0.14258757908760056,0.01242439131035587,0.14258914897220126,97.78877,97.78877,0.7846
78,layer2.2.conv2,0.2431708441840278,-0.014193506928254723,0.016991043912288523,-0.014193506928254723,0.016991043912288523,116.72773,116.72773,0.7846
78,layer1.2.conv2,0.3935546875,0.3007939831858331,0.36531926226881545,0.3007939831858331,0.36531926226881545,91.23635,91.23635,0.7846
78,layer4.2.conv2,0.05453279283311632,-0.4498142898773146,-0.4705362186446716,-0.4498142898773146,-0.4705362186446716,120.15066,120.15066,0.7846
79,fc,0.5,0.25026684939137134,0.7374576817960751,0.25026684939137134,0.7374576817960751,42.79759,42.79759,0.7848
79,layer2.3.conv2,0.2431098090277778,-0.14455250089761862,-0.19733344618301815,-0.14455225250281464,-0.19733316932856831,140.86032,140.8603,0.7848
79,layer4.2.conv1,0.021177503797743056,-0.50225339217309,-0.6888139572962617,-0.50225339217309,-0.6888139572962617,108.515625,108.515625,0.7848
79,layer4.1.conv1,0.052642822265625,-0.37785276252864364,-0.4434590881516164,-0.37785276252864364,-0.4434590881516164,134.05583,134.05583,0.7848
79,conv1,0.5,0.4667352037966091,0.36000205968927496,0.4667352037966091,0.36000205968927496,58.666183,58.666183,0.7848
79,layer1.0.conv1,0.2802734375,0.19256636254857948,0.15722025452408972,0.19256636254857948,0.15722025452408972,75.77492,75.77492,0.7848
79,layer1.0.conv2,0.3809136284722222,0.20942158147350842,0.2627640888203775,0.20942158147350842,0.2627640888203775,89.220634,89.220634,0.7848
79,layer1.1.conv1,0.4244249131944444,0.27113604574173833,0.35097314426665266,0.27113604574173833,0.35097314426665266,96.00501,96.00501,0.7848
79,layer1.1.conv2,0.431396484375,0.28157994604046416,0.37521682673539236,0.28157994604046416,0.37521682673539236,95.74768,95.74768,0.7848
79,layer1.2.conv1,0.36328125,0.23917721714884274,0.2799251854273884,0.23917721714884274,0.2799251854273884,86.91682,86.91682,0.7848
79,layer1.2.conv2,0.3935546875,0.3003522233497736,0.36808753769033575,0.3003522233497736,0.36808753769033575,90.81051,90.81051,0.7848
79,layer2.0.conv1,0.368896484375,0.13905249365973382,0.1821252123513284,0.13905249365973382,0.1821252123513284,106.71281,106.71281,0.7848
79,layer2.0.conv2,0.24327256944444445,-0.051474609503885736,0.04018220131849065,-0.051474150358005906,0.040182666104599286,103.45922,103.45923,0.7848
79,layer2.0.downsample.0,0.5,0.48304978298932577,0.45067974266781197,0.48304978298932577,0.45067974266781197,48.65393,48.65393,0.7848
79,layer2.1.conv1,0.2436252170138889,0.004450899309715528,0.05383142902806393,0.004450206487101216,0.05383066628530161,113.1045,113.10451,0.7848
79,layer2.1.conv2,0.24439832899305555,-0.0005710910676239872,0.0452124173679424,-0.0005708561373187119,0.04521269828696673,114.18622,114.18621,0.7848
79,layer2.2.conv1,0.24338785807291666,0.009867264787174316,0.03942506182926475,0.009868479140240676,0.03942617542659003,117.36495,117.36498,0.7848
