mask_no,layer,sparsity,sm,rm,sw,rw,t1m,t1w,perf
7,layer2.0.downsample.0,0.5,0.5821879578440263,0.5480745282869052,0.5821879578440263,0.5480745282869052,48.628048,48.628048,0.7716
7,layer2.0.conv2,0.24327256944444445,0.018715178590608193,0.10238647608481964,0.018715178590608193,0.10238647608481964,106.22278,106.22278,0.7716
7,layer1.2.conv2,0.439453125,0.3959172658354852,0.49504066609530223,0.3959172658354852,0.49504066609530223,97.90963,97.90963,0.7716
7,layer4.2.conv2,0.027553982204861112,-0.21984529438689304,-0.38161842371194254,-0.21984529438689304,-0.38161842371194254,88.67825,88.67825,0.7716
7,layer1.1.conv2,0.4979112413194444,0.32314484230684914,0.4910567285045835,0.3231502362926751,0.49106286427596,100.319664,100.31966,0.7716
7,layer1.1.conv1,0.469482421875,0.3495477720118162,0.4559678228414313,0.3495477720118162,0.4559678228414313,103.110176,103.110176,0.7716
7,layer1.0.conv2,0.4844835069444444,0.35690464163035396,0.47908986940905257,0.3569019632578398,0.4790869498570586,104.256454,104.256454,0.7716
7,layer4.0.downsample.0,0.5,1.2254522375718313,0.9027695477518258,1.2254511853220733,0.9027685336427582,254.72269,254.72272,0.7716
7,layer4.1.conv1,0.052642822265625,-0.37785276252864364,-0.4434590881516164,-0.37785276252864364,-0.4434590881516164,134.05583,134.05583,0.7716
7,layer4.1.conv2,0.018404642740885418,-0.0758656891594258,-0.282501320064126,-0.0758656891594258,-0.282501320064126,61.289913,61.289913,0.7716
7,layer4.2.conv1,0.059870402018229164,-0.3944192655599499,-0.46694761021561626,-0.3944192655599499,-0.46694761021561626,157.52379,157.52379,0.7716
7,layer2.2.conv2,0.2248196072048611,0.33716361056340094,0.1965172854079353,0.33716361056340094,0.1965172854079353,143.08731,143.08731,0.7716
7,layer1.2.conv1,0.4981553819444444,0.33148167641572457,0.4692830013947942,0.33148167641572457,0.4692830013947942,104.62951,104.62951,0.7716
7,layer2.3.conv1,0.2396240234375,0.21690091185679172,0.08163768633226753,0.2169055908091026,0.08164173774774174,154.59741,154.59744,0.7716
