mask_no,layer,sparsity,sm,rm,sw,rw,t1m,t1w,perf,copeland_score,compatibility,overlap_coefs
2,layer4.2.conv1,0.059870402018229164,-0.3184866516925139,-0.2562124865086247,-0.3184866516925139,-0.2562124865086247,102.81857,102.81857,0.7806,0.9986264109611511,1.0,0.0
2,layer4.1.conv2,0.05993864271375868,-0.24669418703731366,-0.15824343796739945,-0.24669418703731366,-0.15824343796739945,98.240204,98.240204,0.7806,1.0020241737365723,1.0,0.0
2,layer4.1.conv1,0.0598250495062934,-0.22913580397234226,-0.161618949320276,-0.22913580397234226,-0.161618949320276,103.45098,103.45098,0.7806,1.0051286220550537,1.0,0.0
2,layer4.0.downsample.0,0.5,1.2337341041052425,0.9099315528164177,1.2337341041052425,0.9099315528164177,254.70117,254.70117,0.7806,0.0616779625415802,1.0,1.0
2,layer4.0.conv2,0.03399997287326389,0.9676029995887506,-0.02783113881683122,0.9676038825903229,-0.027830702536426506,280.73544,280.73544,0.7806,0.0,0.0,0.0
2,layer4.0.conv1,0.08964792887369792,-0.09399943037177998,-0.4475901950796981,-0.09399943037177998,-0.4475901950796981,298.62592,298.62592,0.7806,0.18350619077682495,1.0,0.0
2,layer3.5.conv1,0.12031724717881945,-0.07817876508345016,0.05398017603180683,-0.07817876508345016,0.05398017603180683,94.22091,94.22091,0.7806,1.002196192741394,1.0,0.0
2,layer3.4.conv2,0.1201663547092014,-0.11939637160885008,0.004695533718967641,-0.11939637160885008,0.004695533718967641,94.50305,94.50305,0.7806,1.008038878440857,1.0,0.0
2,layer3.4.conv1,0.12044609917534722,-0.0821974625954363,0.04995547008359351,-0.08219338559419787,0.04996013412577837,94.22052,94.22052,0.7806,1.0013478994369507,1.0,0.0
2,layer3.3.conv2,0.12044779459635417,-0.10528502984969841,0.020335177565322028,-0.10528502984969841,0.020335177565322028,94.80903,94.80903,0.7806,1.0074869394302368,1.0,0.0
2,layer3.3.conv1,0.12043931749131945,-0.07727850752936231,0.05435806849627544,-0.07727917955136618,0.05435730060279104,94.43188,94.43188,0.7806,1.0042692422866821,1.0,0.0
2,layer3.2.conv2,0.1206020779079861,-0.16796139645974797,-0.05387500577311783,-0.16796153231001584,-0.05387516025072663,95.47414,95.47414,0.7806,1.0064218044281006,1.0,0.0
2,layer3.1.conv2,0.1204189724392361,-0.2741830744199665,-0.1819974550164468,-0.2741830744199665,-0.1819974550164468,97.02863,97.02863,0.7806,1.0152024030685425,1.0,0.0
2,layer1.0.conv1,0.4164767795138889,0.41426867778451976,0.4638822535612722,0.41426867778451976,0.4638822535612722,99.26379,99.26379,0.7806,1.0457568168640137,1.0,0.1126040519149975
3,layer3.0.downsample.0,0.5,1.0805295482864412,0.8583930232805871,1.0805294249670596,0.8583928517968883,116.58922,116.589226,0.7704,0.2903249263763428,1.0,1.0
3,layer1.0.conv2,0.477294921875,0.37640190545452124,0.49758790622058774,0.37640190545452124,0.49758790622058774,103.08214,103.08214,0.7704,0.9642470479011536,0.9838709677419355,0.07867515316995054
3,layer3.3.conv1,0.12043931749131945,-0.1992694543194221,-0.08952978667989037,-0.1992694543194221,-0.08952978667989037,95.3564,95.3564,0.7704,1.0073809623718262,1.0,0.0
3,layer3.3.conv2,0.12044779459635417,-0.15598187592645,-0.040017249448244294,-0.15598159609601428,-0.04001693117025512,95.30563,95.30563,0.7704,1.0084478855133057,1.0,0.00015625
3,layer3.4.conv1,0.12044609917534722,-0.16813111769289946,-0.053530707408467944,-0.16813111769289946,-0.053530707408467944,95.243515,95.243515,0.7704,1.0044869184494019,1.0,0.0
3,layer3.4.conv2,0.1201663547092014,-0.1692254301421311,-0.05478401724783841,-0.16922617683110522,-0.05478486679521036,95.02386,95.02386,0.7704,1.01022207736969,1.0,0.0
3,layer3.5.conv1,0.12031724717881945,-0.16850586969356568,-0.052813577991277026,-0.16850586969356568,-0.052813577991277026,94.91441,94.91441,0.7704,1.0041842460632324,1.0,0.0
3,layer3.5.conv2,0.12016126844618055,-0.20423694595345637,-0.0967213709624562,-0.2042365109965099,-0.09672087723846098,95.458115,95.458115,0.7704,1.6910499334335327,0.625,0.0
3,layer4.0.conv1,0.08964792887369792,-0.11125054353662413,-0.4578842645607953,-0.1112501484774925,-0.4578840514006581,298.37964,298.37967,0.7704,0.2564753293991089,1.0,0.0
3,layer4.0.conv2,0.035443623860677086,0.9367504961742541,-0.033027753897436576,0.9367507077691484,-0.033027648253270966,286.81473,286.81473,0.7704,0.0,0.0,0.0
3,layer4.0.downsample.0,0.5,1.2319514802363891,0.908508410856992,1.2319514802363891,0.908508410856992,254.6743,254.6743,0.7704,0.061376117169857025,1.0,1.0
3,layer4.1.conv1,0.0598250495062934,-0.32792695319387677,-0.32035562710359594,-0.32792695319387677,-0.32035562710359594,119.49848,119.49848,0.7704,0.3019842803478241,1.0,0.0
3,layer4.1.conv2,0.018223232693142362,-0.0721761256073261,-0.28171939245191363,-0.0721761256073261,-0.28171939245191363,61.01983,61.01983,0.7704,3.4293439388275146,1.0,0.0
3,layer4.2.conv1,0.059870402018229164,-0.4107919733006583,-0.4071086082429963,-0.4107919733006583,-0.4071086082429963,120.77414,120.77414,0.7704,0.998114287853241,1.0,0.0
3,layer4.2.conv2,0.05959955851236979,-0.41138978088007655,-0.37065294973207125,-0.41138978088007655,-0.37065294973207125,106.599106,106.599106,0.7704,0.0,0.0,0.0
3,fc,0.5,0.6293235380618089,1.1856988697892408,0.6293238783943131,1.1856998839897113,45.854733,45.85471,0.7704,0.0,0.0,0.0
3,conv1,0.5,0.7697651841326233,0.6266537638613608,0.7697651841326233,0.6266537638613608,59.686466,59.686466,0.7704,0.7622973322868347,1.0,0.0
3,layer3.2.conv2,0.1206020779079861,-0.23307211440024425,-0.1324531655512187,-0.23307199958062524,-0.13245303566756353,96.46545,96.46545,0.7704,1.0096616744995117,1.0,0.0
3,layer3.2.conv1,0.12045966254340278,-0.22077237485035328,-0.12608642018684357,-0.22077237485035328,-0.12608642018684357,98.0054,98.0054,0.7704,1.0143351554870605,1.0,0.00013469827586206896
3,layer1.0.conv1,0.4976671006944444,0.27402392921414676,0.4594062322616396,0.27402392921414676,0.4594062322616396,97.071884,97.071884,0.7704,0.9874945878982544,0.921875,0.014612114100771841
3,layer3.1.conv1,0.1198238796657986,-0.2724957123540579,-0.19694987289926197,-0.2724968147057924,-0.19695121274754507,100.601616,100.60165,0.7704,1.02450692653656,1.0,0.0
3,layer1.1.conv1,0.46142578125,0.36815662847721026,0.469122457339939,0.36815662847721026,0.469122457339939,102.28578,102.28578,0.7704,1.1072689294815063,1.0,0.08255004336236119
3,layer1.1.conv2,0.4921875,0.37167818914313017,0.5066696293780859,0.37167818914313017,0.5066696293780859,104.3242,104.3242,0.7704,1.0011447668075562,1.0,0.06171051820518957
3,layer1.2.conv1,0.4924587673611111,0.3507297575784658,0.47805258860741306,0.3507297575784658,0.47805258860741306,105.16761,105.16761,0.7704,0.9493240714073181,0.967741935483871,0.06291250470664239
3,layer1.2.conv2,0.492431640625,0.3788115293248414,0.5108365799693569,0.3788115293248414,0.5108365799693569,104.878624,104.878624,0.7704,0.7204521894454956,1.0,0.07123013862527182
3,layer2.0.conv1,0.368896484375,0.2645627456679216,0.2913386520291948,0.2645627456679216,0.2913386520291948,110.18615,110.18615,0.7704,0.7345004677772522,1.0,0.011773086786423451
3,layer2.0.downsample.0,0.5,0.592484813911175,0.5521531328803752,0.592484813911175,0.5521531328803752,48.99675,48.99675,0.7704,1.209788203239441,1.0,1.0
3,layer2.1.conv1,0.2436252170138889,0.1948380800847098,0.11950882642168559,0.19484049167139825,0.11951108596850485,141.56299,141.56299,0.7704,3.7045717239379883,1.0,0.02939875103760189
3,layer2.0.conv2,0.24327256944444445,0.054218147053835625,0.12805706485732257,0.054218147053835625,0.12805706485732257,108.6145,108.6145,0.7704,0.0,0.0,0.0006706382385730212
3,layer2.2.conv1,0.24338785807291666,0.19228839665671638,0.10741190342119125,0.19228964416587932,0.1074130621228112,143.89737,143.89737,0.7704,0.8860734701156616,0.9508196721311475,0.03514937380738367
3,layer2.2.conv2,0.2311333550347222,0.336200479850054,0.20998432402216224,0.3361996245744611,0.2099835495350432,143.68439,143.68439,0.7704,1.2171210050582886,1.0,0.06300877129128886
3,layer2.3.conv1,0.243408203125,0.26640210887132104,0.13017594877539318,0.26639903561776324,0.13017320610998603,155.79887,155.79887,0.7704,0.730868935585022,0.15,0.11422265487169722
3,layer2.3.conv2,0.1206325954861111,0.5858961107373802,0.15789980147263774,0.585897687810219,0.15790095293036224,114.34244,114.34244,0.7704,0.2952689230442047,1.0,0.195815242093174
3,layer3.0.conv1,0.18156602647569445,-0.14598378531250544,-0.17650030680768608,-0.1459834685227699,-0.17650000133778335,121.52101,121.52101,0.7704,1.684941053390503,0.94140625,0.001990587791026388
3,layer3.0.conv2,0.12024943033854167,-0.27100997980697816,-0.43795920603177513,-0.27100997980697816,-0.43795920603177513,205.9013,205.9013,0.7704,0.0,0.0,0.0
3,layer2.1.conv2,0.24439832899305555,0.2700297606680676,0.18587424840503625,0.2700297606680676,0.18587424840503625,142.98726,142.98726,0.7704,1.621089220046997,1.0,0.042869286837402175
3,layer3.1.conv2,0.1204189724392361,-0.3345679989668071,-0.2588308094382461,-0.3345681693210954,-0.25883099918167557,99.31698,99.31698,0.7704,1.0226635932922363,1.0,0.00028113162878787876
4,layer2.1.conv1,0.2436252170138889,0.18656985432090983,0.11792948563160612,0.18656985432090983,0.11792948563160612,140.0163,140.0163,0.7814,0.9718862175941467,0.984375,0.026176970580223023
4,layer3.0.conv1,0.18156602647569445,-0.1666822949297943,-0.17890294426282805,-0.1666822949297943,-0.17890294426282805,116.42228,116.42228,0.7814,1.2337514162063599,0.94140625,0.0005298132183908046
4,layer2.3.conv2,0.1346164279513889,0.5526700131966389,0.15781106822543503,0.5526700131966389,0.15781106822543503,122.53744,122.53744,0.7814,0.30446773767471313,1.0,0.20662353128979466
4,layer2.3.conv1,0.243408203125,0.23078583434173428,0.10292042275791471,0.23079154737188484,0.10292554226567398,154.53001,154.53001,0.7814,9.868953704833984,0.19047619047619047,0.11054861313233055
4,layer2.2.conv2,0.2265625,0.3424365318689325,0.20726387674201738,0.3424365318689325,0.20726387674201738,142.7753,142.7753,0.7814,1.18913996219635,1.0,0.07300125092431645
4,layer2.2.conv1,0.24338785807291666,0.18261598133007842,0.10041070631223131,0.18261307509372307,0.10040800209239072,143.3829,143.3829,0.7814,0.847775936126709,0.9193548387096774,0.029456522854130196
4,layer2.1.conv2,0.24271647135416666,0.28219101281056225,0.17592345045656863,0.28219101281056225,0.17592345045656863,147.1553,147.1553,0.7814,1.308546543121338,1.0,0.06169088193661779
4,layer1.0.conv1,0.4915907118055556,0.2863700808317278,0.45784212426905807,0.2863700808317278,0.45784212426905807,97.94199,97.94199,0.7814,1.017103672027588,0.96875,0.033374525055472636
4,layer2.0.conv1,0.368896484375,0.2716771641915156,0.28637664612983826,0.2716771641915156,0.28637664612983826,112.27165,112.27165,0.7814,0.6687400341033936,0.984375,0.020490129702250958
4,layer1.2.conv2,0.4546983506944444,0.39379958351257194,0.5097996975858375,0.39379958351257194,0.5097996975858375,99.06238,99.06238,0.7814,0.830848217010498,1.0,0.048409422448717467
4,layer1.2.conv1,0.4921875,0.34814173036719076,0.474869986724559,0.34814173036719076,0.474869986724559,105.15912,105.15912,0.7814,0.9187630414962769,1.0,0.06582775133977024
4,layer1.1.conv2,0.4979112413194444,0.35959505035141986,0.5060336906709583,0.35959505035141986,0.5060336906709583,103.791824,103.791824,0.7814,1.133204460144043,0.984375,0.0579092882502903
4,layer1.1.conv1,0.4244249131944444,0.3863874568092899,0.4634484991390572,0.3863874568092899,0.4634484991390572,97.309746,97.309746,0.7814,1.1463452577590942,1.0,0.06746804746949926
4,layer1.0.conv2,0.4980740017361111,0.3613404220718379,0.49654316657792813,0.3613404220718379,0.49654316657792813,105.40162,105.40162,0.7814,0.9333083629608154,0.9682539682539683,0.07842154590525185
4,conv1,0.5,0.7563153987791508,0.614629049704293,0.7563159749062508,0.6146295793537813,59.661938,59.661938,0.7814,0.7746335864067078,1.0,0.0
4,layer2.0.downsample.0,0.5,0.5870231965653934,0.5517359227567686,0.5870231965653934,0.5517359227567686,48.69373,48.69373,0.7814,1.1575498580932617,1.0,1.0
4,layer3.0.downsample.0,0.5,1.0577415549960152,0.8467775780159559,1.0577415549960152,0.8467775780159559,115.4978,115.4978,0.7814,0.2763754427433014,1.0,1.0
4,layer2.0.conv2,0.24327256944444445,0.03711780283945963,0.12471243052373056,0.03711780283945963,0.12471243052373056,105.77198,105.77198,0.7814,0.0,0.0,0.0007412239089184061
4,layer3.1.conv2,0.1204189724392361,-0.3390286536915528,-0.26782127125649996,-0.3390285701116348,-0.26782117867239863,100.40012,100.40012,0.7814,1.0284072160720825,1.0,0.00028483072916666663
4,layer3.1.conv1,0.1198238796657986,-0.320405065306138,-0.25576695666224075,-0.320405065306138,-0.25576695666224075,102.19591,102.19591,0.7814,1.023411750793457,1.0,0.0
4,fc,0.5,0.6207122747077486,1.1770481426549222,0.6207122747077486,1.1770481426549222,45.735268,45.735268,0.7814,0.0,0.0,0.0
4,layer4.2.conv2,0.0272416008843316,-0.21665927895403536,-0.3811388405646665,-0.21665927895403536,-0.3811388405646665,88.233665,88.233665,0.7814,0.0,0.0,0.0
4,layer4.2.conv1,0.059870402018229164,-0.42194809968397473,-0.46298220600594103,-0.42194809968397473,-0.46298220600594103,141.51813,141.51813,0.7814,0.4487253427505493,1.0,0.0
4,layer4.1.conv2,0.01804818047417535,-0.07001712295809039,-0.2820220115729879,-0.07001712295809039,-0.2820220115729879,60.748543,60.748543,0.7814,3.442815065383911,1.0,0.0
4,layer4.1.conv1,0.0598250495062934,-0.3793750560459329,-0.40441947707278825,-0.3793750560459329,-0.40441947707278825,132.58936,132.58936,0.7814,0.297441691160202,1.0,0.0
4,layer4.0.downsample.0,0.5,1.229966198559773,0.9067035363381396,1.229966198559773,0.9067035363381396,254.70285,254.70285,0.7814,0.06154250726103783,1.0,1.0
4,layer4.0.conv2,0.033885955810546875,0.9556294291978414,-0.03466042337576918,0.9556294291978414,-0.03466042337576918,280.30655,280.30655,0.7814,0.0,0.0,0.0
4,layer3.0.conv2,0.12024943033854167,-0.2734522238307769,-0.4391367345803527,-0.2734522238307769,-0.4391367345803527,205.38622,205.38622,0.7814,0.0,0.0,0.0
4,layer3.5.conv2,0.12016126844618055,-0.23717607464371046,-0.13782377949162788,-0.23717601778946953,-0.1378237152325336,96.273415,96.273415,0.7814,1.6750613451004028,0.62890625,0.0
4,layer3.5.conv1,0.12031724717881945,-0.19849428015112291,-0.0907177875050199,-0.1984947838288204,-0.09071835891101217,95.68925,95.68925,0.7814,1.0055999755859375,1.0,0.0
4,layer3.4.conv2,0.1201663547092014,-0.2082257575314021,-0.1011354906810563,-0.20822569600963106,-0.10113542083824813,95.43828,95.43828,0.7814,1.0104892253875732,1.0,0.0
4,layer3.4.conv1,0.12044609917534722,-0.1831186003051913,-0.07373671845780523,-0.1831186003051913,-0.07373671845780523,95.88638,95.88638,0.7814,1.0051943063735962,1.0,0.0
4,layer3.3.conv2,0.12044779459635417,-0.1846596243921212,-0.07753300078709155,-0.1846596243921212,-0.07753300078709155,96.309715,96.309715,0.7814,1.0083565711975098,1.0,0.00030649038461538465
4,layer3.3.conv1,0.12043931749131945,-0.20415123786414233,-0.09962811072799924,-0.20415228967071433,-0.09962930067402347,96.311935,96.311935,0.7814,1.0083760023117065,1.0,0.00016276041666666666
4,layer3.2.conv2,0.1206020779079861,-0.2514333391769379,-0.1556125169827331,-0.2514333391769379,-0.1556125169827331,97.00645,97.00645,0.7814,1.008687973022461,1.0,0.0001220703125
4,layer4.0.conv1,0.08964792887369792,-0.12455832546278735,-0.46476159459780014,-0.12455832546278735,-0.46476159459780014,297.00323,297.00323,0.7814,0.3020678460597992,1.0,0.0
